GENE	SLMC2	CGH1	CGH2	UST4	UST1	SLMC5	SLMC6	CGH6	CGH5	UST5	UST2	SLMC4	UST3	CGH3	UST6	SLMC1	SLMC3	CGH4
2272_tnpA_ANKQ01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
659_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
731_tnpA_FN392238.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2147_ISCau1_NC012590	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0
1075_IS91_MOFO01000088.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1079_int3_AM902716.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1273_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1484_tnpA10_HQ840942.1	9	25	22	16	20	13	18	14	19	14	10	14	14	21	7	22	9	36
1494_tnpA_HF545434.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1791_int2_AM902716.1	57	263	435	353	304	491	500	679	103	28	47	650	83	119	65	988	196	116
2211_tnpA_CP001846.1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
2376_tnpA_FP236842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2460_tnpA_FO203500.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2470_tnpA_CP000353.2	30	19	16	4	29	12	1	5	1	1	7	5	6	1	0	8	3	2
2630_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2730_tnpA_AOCI01000042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
306_IS91_LRLW01000235.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482_tnpA_FN649418.1	0	2	0	1	0	0	1	2	1	1	0	1	1	1	0	4	2	0
541_tnpA_FP236842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
614_tnpA_FP236842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821_tnpA_CP002125.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1690_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
1717_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1737_IS91_MKFJ01000016.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1813_int2_HE577054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2174_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2230_tnpA_AF548142.1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2266_tnpA_LFUT01000004.1	0	0	0	0	0	0	0	0	0	2	0	0	0	7	56	0	0	0
404_tnpA_LT599583.1	0	0	0	0	0	0	0	0	0	676	0	0	0	1	103	0	0	0
490_IS91_CP013251.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
756_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
718_tnpA_KF680002.1	0	28	6	46	0	25	1	13	13	0	10	1	1	2	0	0	6	60
1194_tnpA_AM286690.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1352_tnpA_AE014299.2	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	1
1914_IS91_MNUL01000105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2759_tnpA_ISSod4_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
298_tnpA_AE014299.2	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0
317_tnpA_KR259132.1	3	255	218	17	10	61	19	38	152	15	9	36	11	34	44	20	48	89
318_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
1007_IS91_CP017105.1	1	28	19	6	4	16	23	14	14	4	2	8	2	44	12	5	4	14
1398_IS91_MKEM01000335.1	5	339	106	18	33	101	17	59	746	57	13	79	7	138	142	18	167	224
2384_IS91_MOJE01000055.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2418_IS91_MOJA01000111.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1664_tnpA_1_AE017042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
793_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1848_IS91_LN554852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1731_IS91_CP003740.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2361_int2_CP010905.2	3	0	1	3	2	5	0	0	3	0	3	1	17	0	2	0	0	8
2618_IS91_CP017105.1	0	1	1	0	0	0	3	0	0	0	0	0	1	2	0	0	0	2
2674_IS91_CP018682.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1099_IS91_MNXT01000334.1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0
1365_tnpA_AJ001828.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2673_IS91_MNDF01000012.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1029_IS91_AB702969.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1035_IS91_FJ914220.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1392_IS91_LRLV01000105.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1611_IS91_MIXE01000079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1659_IS91_LRLN01000181.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1809_IS91_CP017269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1944_IS91_AP014804.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
2069_IS91_CP017269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2113_IS91_MOIY01000074.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2155_IS91_MKQI01000024.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2327_IS91_AE014073.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
274_IS91_MSKD01000035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
276_IS91_CXCY01000114.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
293_IS91_GQ259888.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
316_IS91_LGMC01000103.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
416_IS91_MOLD01000168.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
436_IS91_AOGM01000145.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
461_IS91_CXDF01000209.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
512_IS91_CP000913.1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
570_IS91_LRKX01000162.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
582_IS91_CP002186.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
644_IS91_CP003742.1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
707_IS91_MSKG01000382.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
810_tnpA_KM390023.1	0	1	3	0	0	0	0	1	32	0	0	0	0	35	0	0	0	5
1021_tnpA_3_KU665642.1	0	8	3	19	0	0	0	1	1	0	3	0	0	1	0	0	2	0
1554_IS91_LT670843.1	0	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0
85_rep19_4_repA(pUB101)_NC005127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
411_tnpA_AM409516.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
118_rep22_2_repU(pKKS825)_FN377602.2	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3
1627_tnpA_CP009170.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2769_tnpA_CP000354.2	0	2	0	0	1	0	0	0	1	0	1	0	2	20	2	0	0	1
663_IS91_LGMS01000185.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1233_tnpA_JN208880.1	2	1	0	118	89	3	0	4	44	1	58	1	30	0	9	0	6	57
1414_IS91_CP002383.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1724_IS91_LRKE01000216.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
486_IS91_CP001252.1	0	0	1	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
814_IS91_CP002383.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1113_tnpA1_HE577054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
126_repUS4__repA(pCI2000)_AF178424	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2223_tnpA_CR942285.1	58	101	61	95	132	59	63	90	41	70	98	64	95	69	86	81	53	115
2473_tnpA_KM083808.1	1	1	0	29	11	1	1	4	22	0	16	0	0	0	21	1	1	19
2756_tnpA_KX810026.1	24	1	2	608	6	15	7	53	74	3	12	4	2	4	427	0	4	34
354_IS91_LGMW01000121.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
516_IS91_LGMT01000156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
678_IS91_CP018775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1210_IS91_MNXU01000079.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1284_IS91_MSDV01000044.1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
2553_tnpA_KC964606.1	0	0	5	0	0	0	0	0	7	0	1	0	0	0	0	0	0	4
2599_IS91_LN554848.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1055_int3_FR824043.1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
1258_tnpA_AF087482.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
302_tnpA_FN568063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
397_tnpA_FN568063.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
417_IS91_MNPA01000063.1	13	509	201	61	111	261	45	85	1007	147	44	195	14	96	568	61	703	425
631_tnpA_CMVG01000038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
913_tnpA_AY305378.1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
2547_tnpA_HF953351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
1001_tnpA_FP236842.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1757_int2_HE858529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
396_IS91_LGMC01000131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884_tnpA_CP002124.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1367_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2520_IS91_CP000753.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493_tnpA_ISSod1_AE014300.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
576_ISRgn1_AF320327	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
1794_int3_FN597644.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2138_IS91_MNRD01000143.1	0	0	0	2	2	0	0	0	0	1	3	0	0	0	0	1	0	4
2401_int3_CP002634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
650_tnpA3B3-ISLL6_AY849557.2	2	4	0	0	0	0	0	1	1	0	1	0	2	0	1	0	0	7
2005_tnpA_ISSod17_AE014300.1	0	0	0	0	0	7	1	1	0	0	0	0	0	0	0	0	0	6
1328_tnpA_KR230047.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1755_IS91_CP017269.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1897_IS91_MNRK01000014.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
2476_IS91_MNRD01000033.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
1441_IS91_CP002432.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2655_IS91_CP019240.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
725_istA2_AM261760.1	0	0	0	1	2	0	0	3	0	0	1	0	5	0	6	0	0	1
1723_IS91_MNRD01000033.1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2298_int3_CP002206.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2323_IS91_CP003879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2403_int3_CP003857.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1769_tnpA_AP010805.1	35	68	56	96	379	8	3	8	37	152	489	20	288	56	86	26	29	31
1807_int3_CP003840.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
2404_int2_CP001830.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2795_tniA_AGTD01000004.1	56	136	197	9	10	89	18	71	90	25	28	68	8	105	36	19	44	107
497_int2_AP012335.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
740_IS91_CP017770.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
586_tnpA2B2-ISLL6_AY849557.2	4	43	11	2	0	0	0	38	29	0	0	2	5	0	1	0	0	84
469_IS91_LGMC01000232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
757_tnpA_CDAN01000773.1	81	3	9	2	2	1	2	0	13	1	2	0	2	1	4	1	7	4
592_tnpA1B1-ISLL6_AY849557.2	2	0	0	0	0	0	0	5	1	0	0	0	1	0	1	0	0	9
138_repUS16__repF(pE194)_M17811.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
921_tnpAB_EU402605.1	2	6	1	0	0	0	0	0	2	0	0	2	0	0	1	0	1	5
604_IS91_CP001052.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
658_IS91_CP002738.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1249_IS91_CP003879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1254_IS91_CP003989.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2133_IS91_CP003989.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
754_tnpA_U93591.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
922_tnpA_KP987215.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1740_IS91_CP019240.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2075_tnpA_KJ746495.1	0	16	0	26	0	36	3	10	31	0	1	0	0	13	0	0	5	79
2210_tnpA_X91246.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1452_tnpA_DQ147773.1	11	54	19	20	157	19	34	141	25	26	59	17	46	115	17	34	19	6
1417_IS91_JGVI01000044.1	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	3
621_tnpA_3_AE017042.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1299_IS91_LN554852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1593_IS91_AAXY01000025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1689_tnpA_AE014299.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2063_IS91_LN554852.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2530_tnpA_AOCI01000035.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2615_IS91_CP013251.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2705_tnpA_KU254577.1	2	3	8	7	0	0	0	0	2	2	4	1	27	15	75	1	1	14
2020_tnpA_FN806773.1	0	0	1	1	0	0	0	1	1	1	0	0	1	0	0	0	0	1
2170_tnpA_CP003891.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2320_IS91_ABCQ01000008.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
536_tnpA_GU371926.1	18	53	35	33	37	21	18	47	26	18	26	28	33	38	26	30	13	88
597_tnpA_AE014299.2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2
1065_IS91_LGMS01000178.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1888_IS91_AB616660.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1963_tnpA_CELV01000211.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
470_IS91_MOIA01000080.1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
806_tnpA_FN806773.1	0	0	2	0	0	2	0	0	2	0	0	0	0	0	0	0	0	1
1698_IS91_LRLP01000027.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2108_IS91_CP002017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2311_IS91_CP002017.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1375_tnpA_ADMU01000041.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1407_IS91_AESD01000951.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1434_tnpA5_CP001894.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
937_tnpA_U93590.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1225_tnpA_CALH01000114.1	9	5	1	5	8	8	0	2	11	0	3	19	20	0	425	0	5	79
1862_tnpA_CP001879.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1891_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1051_tnpA_AKTZ01000001.1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0
1257_tnpA_CP002039.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1875_istA5_LK391695.1	0	0	0	1	0	12	0	0	6	0	1	0	0	0	1	0	3	4
2391_IS91_CP018031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2719_tnpA_AB035483.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2482_IS91_LGMW01000116.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1106_tnpA_AF100324.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1393_tnpA_FR733648.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
864_IS91_CU928147.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
904_tnpA_CP000353.2	0	8	13	8	1	7	4	6	5	5	5	3	6	34	28	3	10	4
2629_IS91_MLFK01000009.1	0	15	13	0	0	24	0	0	10	1	0	1	0	13	8	0	0	0
1384_IS91_MOKM01000293.1	0	6	7	0	0	13	0	0	3	0	0	1	0	9	3	0	0	1
2106_IS91_MOKM01000200.1	0	2	4	0	0	2	0	0	2	0	0	1	0	1	0	0	2	3
617_IS91_MJVB01000036.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
429_tnpA_AF026542.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
940_tnpA_AF086815.2	116	98	111	47	16	199	26	71	178	71	62	222	463	166	120	19	223	204
1788_int2_X90708.2	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1857_IS91_CP003742.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1383_IS91_MIWB01000054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1010_tnpA_AJ233397.3	0	0	0	0	0	0	0	0	5	0	0	0	0	2	14	0	0	1
2464_tnpA_KC710195.1	0	1	0	49	0	6	3	9	0	7	8	8	5	3	0	0	2	3
270_IS91_MOFF01000153.1	89	1736	2124	382	177	1322	811	795	1349	146	173	1382	369	627	697	597	513	679
1078_int3_CP013672.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1577_IS91_MKEK01000001.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2244_tnpA_KX243412.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
1049_tnpA_HF565366.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1187_IS91_CXMY01000316.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2356_tnpA_JQ319423.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2389_tnpA_FKRR01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2689_tnpA_KX470419.1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
292_tnpA_FKRS01000031.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
394_tnpA_KT862781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
527_tnpA_CDAB01000007.1	5	0	0	0	2	0	2	1	0	0	0	0	4	0	10	0	2	2
805_tnpA_FMRQ01000002.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
923_tnpA_FMOA01000003.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2123_IS91_MQUF01000021.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1012_IS91_CP018684.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1815_int3_CP009612.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2255_tnpA1_HE572590.1	1	0	1	1	1	0	0	0	1	0	0	0	1	0	0	3	0	0
2656_IS91_HG983279.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2765_tnpA2_HE572590.1	0	0	0	0	12	1	0	0	0	1	8	0	3	0	0	2	0	0
1193_tnpA_JX424614.1	0	0	0	0	3	0	0	0	0	0	1	0	3	3	4	0	3	4
2658_IS91_KX957971.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
449_tnpA_CDAD01000027.1	1287	1459	626	4943	460	516	1020	893	462	1787	1192	454	1313	459	602	1439	1183	926
1817_tnpA_AE014299.2	0	0	0	6	0	8	0	1	2	3	0	0	0	1	0	0	2	2
1536_tnpA_EF151283.1	0	2	8	2	0	7	2	2	3	1	6	6	2	1	0	5	0	0
412_tnpA_FN806773.1	155	327	189	150	83	94	57	117	252	37	179	90	218	18	145	23	90	78
702_tnpA_DQ517526.1	23	72	125	10	4	36	14	36	96	8	5	34	12	65	18	14	26	57
2789_tnpA5_HG916853.1	0	39	30	3	5	29	4	18	12	7	2	8	10	19	22	4	1	25
2363_tnpA1_AJ245436.1	0	0	0	2	0	0	0	0	7	0	1	0	0	1	19	0	0	1
1850_ISRj1_X02581	0	0	0	6	0	0	0	0	1	17	9	0	27	0	99	0	0	0
371_tnpA_JF729197.1	1	1	2	3	2	4	0	1	8	3	2	0	0	2	5	0	1	8
1039_int2_LN907827.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1381_IS91_APLF01000054.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
268_tnpA_KM396300.1	0	4	8	18	18	4	0	2	4	0	27	2	4	11	42	0	0	18
801_tniA_KF040452.1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0
1076_int2_CP003889.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1726_tnpA_JN695267.1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
739_tnpA_FQ482074.1	0	5	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	3
783_IS91_MSJV01000504.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2293_IS91_CP018091.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
622_tnpA_EU886978.1	0	6	6	0	0	1	0	0	0	0	0	1	1	2	0	0	1	0
1243_IS91_LN554846.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1743_IS91_CR378668.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1008_tnpA_CP002881.1	0	0	0	4	2	1	0	0	0	0	0	0	1	0	0	0	1	0
1053_IS91_MOXO01000337.1	0	0	0	0	0	0	0	0	0	0	1	0	4	0	6	0	0	0
105_rep21_3_pS0385-3_AM990995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1229_tnpA_AY545598.5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	2
1438_IS91_MQRH01000036.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1552_tnpA_CP002881.1	0	6	2	31	4	1	2	3	0	1	8	0	19	9	12	0	0	1
1360_tnpA_LXLL01000017.1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2196_tnpA_FJ859895.1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
613_int3_CP008695.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2383_IS91_MOXN01000077.1	0	195	127	10	7	39	20	18	61	5	4	26	7	12	45	16	36	26
1093_tnpA_LC198842.1	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	2	3
1306_tnpA_AM296017.1	0	0	0	0	0	5	4	32	1	0	0	3	0	0	2	0	1	2
1530_tnpA_KU130294.1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1553_tnpA_EF614235.1	0	1	5	0	1	7	0	14	2	1	1	0	0	3	1	0	2	15
1576_tnpA_DQ914960.2	0	1	5	1	0	0	0	1	0	0	0	0	0	4	0	0	0	2
1964_tnpA_EF408254.1	0	6	0	7	1	1	0	2	0	1	37	0	11	0	0	0	12	1
2463_tnpA_EF439838.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2480_tnpA_KU254577.1	0	1	0	0	0	2	0	0	0	6	0	0	0	5	0	0	0	0
2608_tnpA_AM749812.1	0	1	2	17	1	0	0	2	0	0	31	0	20	1	0	0	0	0
2692_tnpA_KU130294.1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0
